MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,MFCC_21,MFCC_22,MFCC_23,MFCC_24,MFCC_25,MFCC_26,MFCC_27,MFCC_28,MFCC_29,MFCC_30,MFCC_31,MFCC_32,MFCC_33,MFCC_34,MFCC_35,MFCC_36,MFCC_37,MFCC_38,MFCC_39,MFCC_40,emotion,filename
-555.45447,47.302658,10.933793,14.694803,-0.22482704,5.472137,-1.3728874,-5.1104765,-4.8824944,7.5308523,-2.0850255,0.004057187,0.38788387,0.2150143,-2.120356,1.1715952,0.9106518,1.4479634,-3.2487,-0.47122476,-0.5700023,1.3217845,-1.1762333,-0.9440431,1.0199503,0.9933683,1.2836124,4.033696,1.1999239,1.6694838,-0.015301351,0.7300728,1.496587,2.0340834,3.2561262,2.2364054,1.974152,3.103919,3.0490272,4.1573877,disgust,03-01-07-02-01-01-11.wav
-562.4304,52.928562,12.537235,17.229473,1.1706792,5.2722225,0.47940707,-4.7539883,-2.6153598,6.6867123,-4.4307384,-0.55220115,-0.088074826,3.2503934,-1.8562949,2.2083862,1.9387628,-0.06113912,-0.015484413,0.15954746,-0.8031744,0.18084699,0.852798,-2.2777047,-0.14283778,0.07728464,-0.08286629,1.8021313,-0.3240836,2.2188356,-0.78510076,0.38446978,0.20411053,-0.7090023,-0.6971898,-0.55469066,-1.1162046,1.5954957,-0.63823104,-0.5162166,disgust,03-01-07-02-01-02-11.wav
-580.4669,61.383163,14.482967,6.0247226,-2.742066,4.9587474,-3.0001698,-7.1148095,-8.918498,4.6405816,-2.955134,-2.5897593,-0.098950624,-1.6175052,-5.1790257,-5.452841,-1.74329,-0.51908666,-5.3291645,-1.6347498,-3.4091706,-2.9937565,-0.95079577,-3.444558,-2.0719478,-0.6481295,-2.6056113,-0.8105108,-1.9984447,-0.38551655,-2.3938365,-1.5702497,-1.0741543,-1.6290436,-2.0593255,-0.57466286,-1.9163799,0.5236724,1.3540255,0.9766127,disgust,03-01-07-02-02-01-11.wav
-528.73914,48.930637,9.883725,4.963358,-4.6369557,1.7956475,-3.9975698,-4.990396,-4.447145,3.0176768,-4.175256,-4.807203,-1.7359763,-3.278636,-5.0526476,-0.5210725,-2.8754332,-2.3163028,-5.757889,-1.7402796,-2.8610697,-3.518767,-1.5156456,-3.7839408,-4.4524107,-2.5755475,-2.4410028,-0.7000494,-1.2224838,-2.1962664,-2.4248884,-1.5838888,0.28702825,2.905587,1.7574695,1.5780281,0.6265302,0.19389129,0.7965304,1.0904926,disgust,03-01-07-02-02-02-11.wav
-658.68286,43.605106,10.949059,9.0925045,4.0002933,4.893563,-1.121677,-2.202448,-2.6524935,5.559605,0.14278124,-0.58261585,1.4592348,1.2060794,-0.8698574,0.44438538,-0.8079918,3.2690048,-0.7491627,3.9573307,2.4801548,0.20153423,1.8292475,-0.9984593,1.5149026,1.6551853,3.0996754,4.7376914,4.095202,3.2189934,1.2722964,0.5813963,0.68051773,1.6627989,1.2660638,0.7713178,1.1668977,1.9486364,0.7874179,1.2455422,surprised,03-01-08-01-01-01-11.wav
-618.15924,42.518417,5.832941,2.4903994,0.6693821,0.23142198,-3.727935,-2.908801,-5.7870755,0.987124,-2.2660105,-3.729768,0.1221308,0.9154632,-4.396503,0.22269468,-1.634134,0.9599415,-0.5237738,2.7974663,3.1054142,0.591445,3.991426,1.4700074,2.8770092,5.232029,5.703798,7.1233225,3.2980282,3.3496482,2.1602604,0.9456587,0.5227319,0.9055376,0.66292197,1.5138919,1.7158787,1.3723923,0.8507144,0.80509007,surprised,03-01-08-01-01-02-11.wav
-565.13336,41.70538,7.603565,7.2979603,0.10931147,3.260122,0.23124859,-5.485707,-5.9423127,3.3624487,-2.4322808,-1.7515614,-2.2289605,3.2337415,-0.03537307,-0.77780485,0.6805273,-0.30038247,-3.1346934,0.53612673,-0.7969039,-1.881886,-1.7353195,-0.21146248,-0.6224034,2.3176498,3.618189,5.3379645,5.3217945,4.0127263,3.0782068,2.8916552,3.7159584,3.4822025,2.909061,2.1560612,1.1503948,2.1517031,2.0229683,0.93011206,surprised,03-01-08-01-02-01-11.wav
-562.69653,43.82482,-1.0347586,3.9421246,0.8137323,2.3673477,-8.074193,-12.940636,-6.8389015,3.6196182,-3.481017,-1.8099477,-3.5056581,0.33119574,-0.09254755,-2.2940934,-1.991597,-0.42085454,-5.9849186,0.42923963,5.149731,4.6640925,6.779492,1.7550058,3.6904724,2.0858836,1.2302644,8.010191,4.6270356,8.02598,4.4053054,1.6764823,-0.5677144,-0.48760444,0.8645955,1.6699486,0.013698652,-1.3216642,-0.123678446,0.29593274,surprised,03-01-08-01-02-02-11.wav
-582.24304,36.007786,3.3997123,7.043167,0.0026613872,1.0246549,-3.5627964,-4.390911,-4.665977,2.0041223,-1.1754692,-3.6672058,-1.7041608,-0.8057795,-1.7630686,-0.48201323,-2.0747697,0.7884955,-2.0408726,2.3649223,3.5553572,0.802166,3.1934748,2.728223,5.970612,7.6296444,5.837176,8.086457,4.351311,3.281063,0.008425732,2.193786,2.1936653,1.8930229,0.9166119,0.87160724,1.930919,2.4905217,0.24612583,-1.0586778,surprised,03-01-08-02-01-01-11.wav
-492.99384,31.801142,2.0992272,2.1382558,-3.3198538,-0.39610422,-2.4106793,-5.0590105,-7.023625,3.5166564,-4.585699,-4.1685777,-3.534879,-2.0232885,-5.6667604,-2.4747527,-2.709995,-0.3268267,-1.3434144,2.83166,2.3588564,4.5155616,6.521608,6.941453,6.7168508,3.025382,1.1178986,1.97637,2.5412595,2.9174323,1.5471069,1.2162476,-1.6850451,-0.102142006,0.9458906,0.049989346,0.91573966,1.5006061,1.4135772,1.2076608,surprised,03-01-08-02-01-02-11.wav
-533.7217,33.60908,3.0318527,2.8927853,-0.2928962,-0.5490928,-3.9591649,-6.5336986,-7.2041492,2.7408197,-3.1901467,-3.6680222,-1.0413114,1.3188095,-5.51947,-1.6249272,-2.668255,0.55506015,1.4452549,5.7669005,4.475187,-0.11745105,0.12932508,0.3314503,3.8158514,5.3866043,4.694782,5.9152436,4.075969,4.2208104,1.6189762,0.16086894,-1.737731,0.15311755,0.7094342,0.5450576,-0.2801927,-0.42367387,1.4696493,0.7117296,surprised,03-01-08-02-02-01-11.wav
-522.67035,26.620796,5.691978,3.0673857,-1.6390606,-1.930294,-2.6107357,-6.706474,-5.8912163,2.0612383,-5.8368154,-3.7572212,-0.7262071,-0.38214836,-5.1503515,-2.5680366,-3.921754,-0.47456062,-1.4846302,3.482446,3.4029377,3.6513736,4.9902854,7.466942,6.580747,5.330693,1.2882929,1.8306776,2.6647098,2.1661727,1.5497932,0.41741693,-1.6234201,-0.3139257,-0.32174698,-0.8044937,-0.56966424,0.0915829,0.40206528,-0.28813806,surprised,03-01-08-02-02-02-11.wav
-725.3092,62.313004,0.2656676,15.546761,5.753003,0.43323517,-2.9518845,-4.170247,-1.162436,3.2956848,-1.7615324,5.7869463,-1.9177637,0.75019854,0.08691107,-3.9538026,1.5980062,0.68981725,-1.5955266,-0.25158048,-1.4360509,-1.791553,-1.0491521,0.72103196,0.08764328,1.2706592,0.15609108,0.81804883,-1.6873039,0.12963799,0.5483473,0.7058448,0.7582431,-0.968166,-2.1339264,-1.3237939,-0.4855574,-0.95683306,-1.2322676,-2.425115,neutral,03-01-01-01-01-01-13.wav
-707.52893,60.747437,1.5200623,12.3613205,5.17055,0.63370055,-5.0194507,-4.364358,-0.3174283,3.014809,-1.900339,6.744113,-1.3206261,1.0675461,-1.3640835,-2.7494195,2.689055,-0.0005943799,-0.42346343,-1.0342731,-0.4434433,-0.399531,-0.17843719,1.2964439,-0.2705989,1.2873168,1.010185,0.16344395,-0.73633456,0.23490404,0.3373713,1.2492744,0.56472534,-0.21677418,-1.8259407,-1.7455428,-0.81131285,-0.6380053,-1.5010958,-2.1056964,neutral,03-01-01-01-01-02-13.wav
-710.64923,57.88075,-0.04132537,12.700612,7.3566,1.1793934,-6.7975354,-5.9117584,-0.79405737,4.3074784,-2.9133065,7.418902,-1.9007392,2.2509031,1.2876843,-4.401515,4.530493,-0.13010453,-2.1222575,0.14097784,-1.432979,-0.66838145,-0.57013685,1.1737081,0.8215577,1.0986388,0.61691904,0.837614,-1.0126494,0.9212883,0.18718822,0.5662053,0.91013694,-1.4321228,-1.6382889,-2.934601,0.03653824,0.19904958,1.0799617,0.90274763,neutral,03-01-01-01-02-01-13.wav
-693.468,51.118286,-2.0490768,13.356528,4.084262,0.6243098,-6.2956767,-8.164316,-1.3941014,4.070533,-4.923017,7.225498,-4.162791,2.1804776,-0.1573981,-4.4976287,4.416576,-2.250365,-1.6404564,-0.20277973,-1.1320667,-0.4908821,-0.74511796,0.75360155,0.7905162,1.8336213,-0.2788649,0.03212004,-1.1622263,0.52066654,0.7606501,0.7679064,0.7844336,-1.992794,-1.1890618,-0.93715876,-0.0088908225,-0.81139725,-0.96823967,-1.4726973,neutral,03-01-01-01-02-02-13.wav
-706.8697,76.18786,5.1142526,20.56198,8.407652,2.8251805,-5.214197,-4.6997747,-0.1469122,0.21716538,-2.9247146,9.832128,-2.822906,2.101697,1.2918085,-4.203932,2.4295783,-0.5961839,-0.18085645,0.34939465,-0.99368066,-0.042138502,-0.55508095,1.4036872,-0.15866995,1.0116765,0.8374148,0.96945626,-0.9912849,1.0837964,0.9343326,1.3965538,0.5206384,-0.39567122,-2.5485663,-0.93596077,-0.2512612,-0.94803864,0.34221268,-0.9187965,calm,03-01-02-01-01-01-13.wav
-717.41486,70.18612,1.8739184,16.924057,6.577937,2.5463226,-3.5398493,-3.0276017,-2.3101716,-0.22281383,-3.8375607,10.138464,-2.5737643,-0.5870307,1.0029767,-5.786584,2.4313426,-1.9547151,-0.3597039,-1.3639201,-0.4566063,-0.5898897,-1.3923715,1.5384431,-1.2130108,0.8152597,0.19126579,0.39815533,-0.8766335,0.18730034,0.15946111,0.706526,0.4749184,-1.1963919,-2.659661,-0.4475869,-1.1290754,-1.5128806,-0.23299438,-0.9194538,calm,03-01-02-01-01-02-13.wav
-719.06165,69.00331,11.016268,16.66886,8.624518,5.0116825,-3.7565362,-5.24155,1.2239954,1.8766941,-4.0002866,8.896124,-1.4136884,1.9910767,1.7703933,-3.7457082,3.6469696,-0.9154427,-0.6097352,-0.013273194,0.3893379,-0.35968256,0.20033753,0.8798578,-0.32057232,1.3846058,1.6560678,0.17621468,-1.4900813,0.03722635,-0.24414727,1.4495561,0.9006759,-2.2588046,-1.0459932,-2.0058432,0.37125897,-0.40598035,-0.51296335,-1.7395418,calm,03-01-02-01-02-01-13.wav
-716.0527,63.612564,5.7323985,15.971745,4.961166,3.6975582,-6.2114577,-6.5367074,0.32846206,2.0480251,-2.5356138,9.034762,-2.022648,1.5606396,3.7907257,-5.0692887,5.2658615,-2.0643203,-2.0394244,-1.3764577,-0.14131367,-1.3512125,-0.08414922,1.2271479,-0.29721555,1.2078733,2.5612724,0.98356515,-1.044627,0.72440934,0.62825936,0.15808779,-0.54789007,-1.429559,-2.542727,-2.0689087,0.29897732,-0.8863899,-0.746933,-2.8810933,calm,03-01-02-01-02-02-13.wav
-724.6554,67.04159,4.152354,17.648228,9.159876,2.750886,-5.201469,-5.791683,1.3337879,5.033174,-1.7342304,5.938121,-1.9909146,-0.7883411,0.4520662,-3.5482116,1.6528563,-1.154721,-2.4383097,-0.38970092,-2.1206048,0.048793968,-0.6387581,0.45059404,0.20369227,-0.41214538,0.9207206,0.81333584,-1.2212201,-1.4574968,-0.5937253,-0.084025875,1.0473777,-1.4125298,-2.3964646,-2.394334,0.108029604,-0.82973397,-1.0028625,-1.3088921,calm,03-01-02-02-01-01-13.wav
-699.27264,64.63718,-3.1520953,13.53478,8.222359,1.7761396,-4.177747,-7.365983,-2.109122,4.4421086,-2.504114,5.538847,-3.6092777,-0.712789,-0.029125426,-4.5738378,-0.19494542,-0.21180956,-2.7235365,-0.1309025,-2.66518,-1.6736635,1.0545752,-0.3128633,-0.57448304,-0.25474906,0.007265844,0.20816258,-1.5140603,-0.4105526,0.7037315,-0.32469428,1.7147583,-1.1112528,-1.9468857,-1.8192486,-1.081883,-1.1164259,-0.5775655,-2.272828,calm,03-01-02-02-01-02-13.wav
-699.3492,56.45725,-0.017160213,16.544151,5.4952884,3.0136232,-5.328585,-8.648715,0.9939296,4.728977,-1.7027421,7.31127,-3.5714252,1.4720218,1.6948556,-5.1792617,3.3848367,-0.41268572,-0.96836704,1.4688151,-1.0064245,0.60910356,1.0322224,0.10569003,0.2631594,0.42931837,1.3977693,1.2422563,-1.2318408,-0.27017567,0.67529047,-0.1519248,1.6776568,-1.147133,-2.3356657,-1.9456931,-1.2459944,0.011490066,-0.2949111,-1.6006061,calm,03-01-02-02-02-01-13.wav
-707.2427,60.30414,-2.5587375,14.609971,2.8019125,1.8714725,-3.981341,-9.229236,-0.2746147,2.391459,-0.72358286,6.704466,-2.9701567,2.060771,0.5519553,-3.8429527,2.711144,0.1091734,-2.187744,-0.0032949548,-1.5532831,-1.7238898,0.05844216,0.13722691,-0.8913362,-0.84235656,0.92166924,0.10845967,-1.1207037,0.020692736,0.32663783,-1.2349284,0.93167585,-1.9600263,-2.7679868,-1.6123875,-1.1452343,-0.45907235,-0.9963889,-1.6596022,calm,03-01-02-02-02-02-13.wav
-658.16296,54.258953,-7.7202215,14.2462015,3.4187038,-1.8805735,-5.4644723,-8.126615,-1.33444,3.921197,-4.601271,7.687626,-5.647622,-0.33876258,0.037822295,-4.8133683,3.2853003,-2.915881,-2.1272807,-0.7485489,-1.5645095,1.3020172,-0.935518,-0.049580686,1.3419015,-1.4360064,2.0727198,-0.06414011,-0.3648958,0.19071646,-0.2720437,0.6454559,0.81195074,-2.160682,-1.1130332,-3.1632152,-0.77883786,-0.2717353,0.32137215,0.78527164,happy,03-01-03-01-01-01-13.wav
-664.3873,55.408455,-6.8021526,13.516568,5.6567297,-2.127407,-4.899285,-8.201613,-2.6282046,4.9264994,-5.479481,7.873331,-5.5611486,-2.003009,0.4537816,-5.694022,4.526492,-2.674574,-1.9742529,0.49618414,-1.4344707,1.606975,0.19372445,-0.42489254,2.379094,-0.8931576,1.958682,1.0352129,-1.7145612,1.112792,1.2875937,0.72026944,1.702834,-1.962315,-1.2644526,-1.4816924,1.189009,2.8575315,3.6289885,1.3401053,happy,03-01-03-01-01-02-13.wav
-654.039,49.368557,-1.2822359,9.945379,4.3068037,-1.2642819,-8.15802,-8.473526,-3.5772328,3.0334413,-4.497584,7.07114,-6.303239,1.999898,-2.7879567,-3.446263,3.126974,-3.360668,0.6851435,-0.8895461,-1.6339933,0.95655686,-1.3335109,0.97335684,-1.2048259,-0.53111327,0.5035523,-0.41830802,-1.0806016,0.0069857077,-1.5404154,1.4294922,0.19292134,-0.8381212,0.009248714,-0.20766167,2.027932,1.0864583,0.87077856,-0.32691163,happy,03-01-03-01-02-01-13.wav
-635.6891,48.951965,-1.4933093,9.285684,3.4172292,-1.5777785,-13.121677,-6.356846,-6.808591,4.3355637,-7.7529416,6.4075274,-7.456385,0.46763107,-2.3904998,-6.3307986,3.127436,-3.3801303,-0.48499084,-1.5017858,-2.5851936,0.106195174,-0.9768242,0.8549245,-0.09127258,1.0956997,1.9744643,1.4232653,0.89416397,2.9056258,1.3021328,2.834014,2.7154396,1.2447604,-0.15277381,-0.6855081,1.9236684,2.739185,2.0102608,-0.048419878,happy,03-01-03-01-02-02-13.wav
-577.7865,49.743618,-10.3827715,14.462242,5.8448024,-6.6474605,-8.90064,-6.0379143,-3.892453,3.5837862,-9.969379,6.8255353,-5.9625587,0.29655144,0.692495,-6.53547,2.444585,-2.068574,-2.9112935,1.5387444,-3.2317474,-1.0712215,0.625108,0.6625409,0.45309886,-0.35470483,1.0018816,1.778148,-1.6079406,0.2561388,0.7587333,1.6766216,2.9722295,1.2353468,-1.1380674,0.2683759,2.3049304,1.6626303,2.6037614,0.6146113,happy,03-01-03-02-01-01-13.wav
-519.0908,47.838455,-6.3023763,4.3654275,0.5402093,-10.209293,-14.151606,-6.2529945,-10.870261,1.3157991,-11.360498,0.55170774,-8.7586,-3.722278,-4.154064,-8.017332,-1.0686368,-1.1111593,-4.360376,-1.1243439,-2.4303708,-3.6977384,-0.6110205,0.09697497,1.2344868,3.9379787,3.7762363,3.3966577,2.7658732,4.098728,2.3935874,3.9129362,3.4010632,2.1832988,1.0215977,2.5978537,4.1208744,4.1779127,3.8041499,0.7281803,happy,03-01-03-02-01-02-13.wav
-517.52423,29.33414,-6.723084,-4.8966293,-3.8901079,-8.174609,-16.746973,-6.5969315,-10.503786,0.35996097,-10.089342,-0.14993085,-9.311891,-3.090381,-5.1519775,-6.0990243,2.0070996,-2.5528278,-1.4654056,-1.6860815,-1.4108272,-1.6356024,-0.34128448,3.9620824,4.6475415,7.912457,6.404837,4.3732047,0.481968,0.38121757,-0.09514787,3.8326056,4.093456,0.66541034,-0.5419657,-0.44796932,1.8962506,1.9840546,-0.9110552,-0.14443208,happy,03-01-03-02-02-01-13.wav
-535.19415,34.458607,-7.4164114,-3.400197,-4.057065,-6.625859,-14.961998,-5.8371735,-9.3408575,1.470631,-9.0650215,0.41141218,-6.801318,-3.353754,-3.4560294,-7.006671,2.223601,-4.8059745,-4.190912,-1.5358621,-2.1519387,-1.9688036,-0.98600894,1.830901,1.7516056,6.238048,7.224215,7.9330845,5.121189,1.7561663,-0.014706061,1.7000064,2.439476,1.9501449,-0.47531807,0.16475518,0.94401914,2.760389,0.35797548,-0.9222857,happy,03-01-03-02-02-02-13.wav
-700.3295,71.76383,13.364121,17.08956,6.7822013,3.239519,-4.4911165,-1.6414059,-0.023952587,4.1940455,-1.9009506,4.53822,-0.52979416,3.4512804,0.5845396,-3.2816873,2.0229778,-0.820883,-0.81207937,-2.0532248,-0.93321717,-1.4642823,-1.1803348,0.82733375,-0.30592734,0.93780243,-0.10637171,-0.30955365,-0.27037588,-0.542087,-0.5188451,-0.14655714,0.01170295,-0.48401695,-2.5442734,-2.4406567,-2.5944004,-0.55187464,-0.27535823,-1.4535306,sad,03-01-04-01-01-01-13.wav
-707.20044,68.60258,8.557042,16.42486,7.826232,-0.609235,-10.0330305,-2.051221,-1.6170844,2.8856015,-5.19253,5.7315335,0.19938692,0.6399607,-1.2731024,-3.6870344,2.6371708,-1.473457,-1.3331923,-1.5125215,-2.69989,-1.0810307,-1.7391754,1.3145454,-0.6414782,0.92531765,0.0003922351,0.5853941,-1.0931095,-0.712208,-0.16872746,0.8238091,0.98466593,-0.5937419,-1.8558182,-2.0831103,-1.0196224,-0.3490495,-0.73109114,-1.3307883,sad,03-01-04-01-01-02-13.wav
-708.43933,65.45697,6.8885746,14.396969,7.0440564,0.23179738,-6.877392,-1.4057556,-1.4095438,1.8638066,-2.2956567,3.9388034,-1.4886314,2.332216,-1.0187122,-2.7763188,2.5276072,0.09828765,-0.708635,-2.7344668,-0.33212277,-1.8932414,0.4237851,0.29850277,-0.30870837,2.157157,0.7722928,0.24414808,0.42959735,0.150809,-0.79902315,1.1830366,0.14159189,-1.341196,-2.4260874,-2.350855,-1.2084298,0.03583829,-0.11481846,-1.2892535,sad,03-01-04-01-02-01-13.wav
-702.92926,63.844334,6.6819243,11.555441,4.008701,-1.8844603,-8.822359,-4.161246,-1.4993458,1.1755384,-4.267109,6.7911506,-0.9162867,1.8454562,-0.72603196,-4.1073647,3.4181302,-1.8980509,-1.4918166,-1.0688831,-1.8986696,-2.1081944,-0.5847611,1.0696672,-1.3730134,0.38836953,0.49968892,-0.5061993,-1.1615195,-1.7860556,-1.6068796,1.0879439,0.010494659,-1.4371471,-3.516611,-1.5518453,-0.6413234,-1.4630375,-0.58292687,-2.60518,sad,03-01-04-01-02-02-13.wav
-659.02026,64.54373,0.5524648,17.088942,3.298321,-2.6255705,-9.418763,-3.5292757,-3.964205,1.4775445,-4.6110067,6.8661766,-3.1377215,3.5066848,0.62189674,-5.6256948,2.9816697,-0.3880522,0.37750366,-0.7794014,-0.7242126,-1.799392,1.9576367,-0.6250635,-0.74543357,1.5261779,0.13321096,1.2315824,0.6007112,-2.1914492,-0.07078445,-0.19339053,-0.17232837,0.0124252755,-2.3510423,-0.5633874,-0.3865497,1.2548531,1.8015418,0.504713,sad,03-01-04-02-01-01-13.wav
-672.62396,58.101517,8.235188,17.917767,4.472884,-1.5242652,-8.807949,0.13376676,-2.425912,1.7537787,-2.9760594,3.9585023,-1.8554376,3.86047,-0.539918,-3.0222204,2.749354,-1.8456788,-0.3137872,-2.921074,-1.0629226,-1.3509657,0.41025499,1.5066261,-0.08150654,0.5089915,0.39745682,1.1310896,-0.9239168,-2.0802484,1.3318623,1.4893323,1.0275264,0.8669476,-2.4705935,-1.318112,-1.4742564,1.3035012,0.49999416,-1.5951688,sad,03-01-04-02-01-02-13.wav
-686.31946,68.583305,9.481448,11.432915,5.924564,1.1572429,-4.749067,-3.3690767,-3.5120335,3.5765412,-2.9340308,6.806307,-1.1045732,1.3943545,-0.62220484,-3.7606273,2.7942722,-0.6733536,-2.6193454,-1.0226251,-0.10661994,-1.4064447,0.5506757,-0.87619066,-0.7748902,1.7250122,-0.052470807,0.7152188,0.021361886,-0.84206474,-1.2510973,0.29175904,0.6097653,-0.9461856,-2.6220975,-2.0562468,-2.2458162,0.25453553,1.6654439,0.0886916,sad,03-01-04-02-02-01-13.wav
-706.6768,61.014233,15.920992,17.750948,8.475213,2.9415715,-2.778993,-0.089085646,-2.6503744,2.4464567,-1.7418302,4.202914,-0.9442961,1.0894322,-1.3083259,-2.8314223,3.1983802,-0.51072025,-2.8939912,-2.117328,-1.9418446,-1.7898389,-0.9428378,-1.0868037,-0.80155313,1.8478844,0.3415614,1.9304959,0.28807235,-0.3641357,-0.71706086,1.253965,1.2467147,-1.0352737,-2.3193655,-3.008735,-2.1524394,-0.8549658,-0.2791335,-1.8316164,sad,03-01-04-02-02-02-13.wav
-600.3142,49.240437,-4.539686,13.273761,-1.9032817,-2.0747464,-4.087869,-9.23342,-4.9606104,-1.2261031,-4.4747233,6.673297,-4.999081,3.5153983,-3.1408055,-4.617422,-0.6003598,0.4358484,-0.9382924,-0.40584457,-0.52813125,-1.9128728,-1.7061739,-0.87462205,-0.24997081,0.68734664,0.40448493,0.7788995,-0.8987919,-0.65536493,-0.50704336,-0.2274802,0.97126853,-0.057819948,-1.6446078,-1.691546,-1.6081783,-0.20772721,1.8587967,0.7448201,angry,03-01-05-01-01-01-13.wav
-561.8948,43.710037,-6.09897,8.954385,-3.6913466,-2.5905778,-5.667695,-8.836042,-4.8955817,-0.40360254,-5.836651,5.5692835,-5.0089974,2.5137637,-2.2995975,-5.5647593,0.64649993,-2.8214912,-0.7825736,-1.6249198,0.19936077,-1.8196341,-2.276184,-0.836135,-1.3996297,0.44790995,-0.06062175,-0.12428057,-0.6350041,-0.5290788,0.9496098,1.1198027,2.5360548,1.9095953,1.4744163,3.1866455,4.2403536,5.1677237,5.144718,1.0736451,angry,03-01-05-01-01-02-13.wav
-555.08984,43.078094,-4.9862347,11.415729,-0.43586522,-4.259022,-5.177555,-13.962978,-7.047376,-0.30263972,-8.029242,6.587629,-5.1126466,0.7810694,-3.2089925,-5.2416697,-0.836163,-2.9928482,-1.853129,-1.7953563,-0.2556399,-1.3431925,-2.9232743,-0.26806748,-2.9243176,-0.9520206,-0.77889824,-0.36437172,-1.2488908,-1.7124022,-0.27479798,-0.62890506,0.64422095,-0.13141038,-2.92406,-2.9457989,-3.1900046,0.2285763,2.80379,2.6002362,angry,03-01-05-01-02-01-13.wav
-552.7379,40.788734,-7.2031693,8.715875,-3.5023267,-4.9301767,-8.395238,-13.69751,-7.4397516,-1.574746,-8.835275,4.190626,-6.565719,0.48867682,-3.2785327,-6.4997115,0.2866183,-3.1014507,-1.6799791,-2.475992,-1.3410387,-4.0169253,-3.5041947,-1.1061218,-4.5871186,-0.69786245,-2.15437,-1.2344908,-1.2590734,-1.270166,0.2631395,1.7380924,0.7632318,1.2055194,-0.395336,1.3719443,2.126298,3.449294,4.9179764,2.967558,angry,03-01-05-01-02-02-13.wav
-346.3209,13.377204,-12.911569,-4.242784,-10.334353,-7.728052,-10.214118,-6.695213,-8.4733095,1.3821739,-7.9607644,-0.3031442,-4.4556537,-6.0594397,-4.31998,-7.8214607,-1.0859413,2.659758,8.421164,11.6540785,8.80895,3.0570514,3.5842664,3.1438897,2.6709573,3.4737215,0.6941223,3.1048696,2.6884165,1.5500109,0.83597225,-0.6561792,2.3892095,1.2466364,-0.1618609,2.6112168,3.9604912,4.4704084,1.2935684,2.0541403,angry,03-01-05-02-01-01-13.wav
-411.36404,33.120235,-5.934054,7.264083,-6.5326896,-8.761341,-3.345618,-5.669242,-4.7799835,2.106193,-7.969158,3.0897896,-3.759748,-2.2813952,-1.1284748,-6.9478846,-0.66488606,-2.4468923,-2.1419618,2.1463058,0.44051406,1.9045014,4.099287,3.5601802,3.2342272,4.1480784,3.2564692,6.478912,4.728699,3.7395566,3.143195,2.151045,4.53688,4.152422,3.779152,3.464227,3.4849544,3.9105625,3.9730911,3.0629191,angry,03-01-05-02-01-02-13.wav
-395.40814,19.414717,-14.049945,-6.2575464,-8.903178,-7.669064,-11.6091175,-8.489192,-9.668501,2.8658001,-6.098333,1.7267853,-6.262233,-5.4402213,-5.7054825,-8.776108,-1.9832698,-2.369015,2.123537,7.0037484,7.289712,6.918709,7.832391,6.8103137,3.743504,2.1597798,1.7834966,3.8872974,3.320162,3.0155034,2.3673248,1.4740934,2.459313,2.899971,-0.1829935,-0.24232928,0.8842052,3.1481903,1.6599939,-0.15833998,angry,03-01-05-02-02-01-13.wav
-312.57022,3.998458,-17.409376,-14.2605,-14.885273,-7.3396215,-13.724376,-6.523141,-10.5376425,1.6276888,-7.6540823,-4.64668,-8.674795,-10.103808,-9.381873,-0.7710308,8.112252,11.974717,12.652765,4.9544725,1.1333084,-1.8996446,2.4094994,1.3406556,-0.28012085,0.5231258,1.7126905,0.08688005,-2.8600461,-0.98737717,3.786589,4.788409,3.5094209,4.4294133,1.9537666,-1.838685,2.0482197,6.3273754,2.3234632,-0.34539998,angry,03-01-05-02-02-02-13.wav
-673.5132,53.843212,4.077798,12.438579,5.8356514,-3.3482823,-4.864046,-1.5353947,-1.6558081,2.3479877,-5.515665,4.550813,-0.70697373,1.8339022,0.11566844,-2.8129733,2.522807,0.54658604,-2.4134095,0.79807144,-1.4358163,-0.86962724,-0.11397559,0.64919645,0.7685636,-0.2598082,0.10117228,0.93439764,-0.70405465,-0.35371923,0.5621371,0.6484115,0.97126216,-1.0348402,-0.91501886,-0.6659015,1.9343313,2.8034077,2.4254296,2.0704286,fearful,03-01-06-01-01-01-13.wav
-686.74884,51.40063,11.037627,14.723058,6.986643,1.1811675,-1.4740561,2.7854567,-0.035753578,3.747612,-2.4205275,3.496096,-0.4760387,3.3609757,0.9472408,-0.7709808,2.6382957,1.6155944,-0.6953687,-0.056975365,-0.4777433,-2.0270529,-0.97335887,0.76976526,-0.3222761,1.3057448,0.2732701,1.0318763,-1.6241021,0.35208195,1.2885294,2.3297324,2.333501,0.59427106,0.11352211,0.27750432,2.3258944,0.4218773,0.6726986,0.17429708,fearful,03-01-06-01-01-02-13.wav
